,name,popularity,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,hit
142,I Am Your Gummy Bear (The Gummy Bear Song),62,6nFYXpBgrNcZjbtNEuc6yR,0.928,0.892,9,-7.782,0,0.0388,0.0527,1.47e-05,0.0911,0.989,128.075,192227,4,hit
158,Baby Shark,60,2XWEKRbJ8lSvmDI3qfIsXc,0.821,0.865,2,-3.563,1,0.192,0.31,0.0,0.344,0.524,115.055,96329,4,hit
162,The Memory of Trees - Instrumental,45,5kKhYu3EfmwuOFjMp4IQcG,0.388,0.163,3,-18.531,1,0.0292,0.847,0.985,0.092,0.066,94.561,259933,3,flop
163,USA,31,6AXdttKPTiEaGPMrKNNsHK,0.545,0.838,2,-5.234,1,0.0308,0.163,4.46e-06,0.0996,0.459,109.994,216800,4,flop
164,Capt'n's Jig,47,3jZqh8upr9IUQHUjE3gccp,0.47,0.985,9,-2.917,0,0.12,0.0272,0.0747,0.0564,0.859,154.945,124680,4,flop
165,孤独,50,5xiL4uOUrd4IVhaY9qTm0Y,0.225,0.0619,2,-14.858,0,0.0329,0.847,0.687,0.15,0.0988,57.762,126227,4,flop
166,La Costa Del Silencio,65,4mTsRdFE28MYlrZo8N4Es0,0.498,0.891,5,-7.021,1,0.0415,0.0201,3.17e-06,0.0942,0.669,133.918,280869,4,hit
167,When I'm Up,26,14dAN4qMsDCMQ4vWLciYAn,0.619,0.77,0,-5.459,1,0.0779,0.504,0.0,0.202,0.738,99.053,203493,4,flop
0,I'm Shipping Up To Boston,72,7rSERmjAT38lC5QhJ8hnQc,0.452,0.928,2,-3.133,1,0.079,0.000706,0.000637,0.226,0.6,129.188,153600,4,hit
16,Rain,58,2QWP8NYYplOqEFBYGCcq0S,0.689,0.586,6,-7.61,1,0.107,0.241,0.0,0.356,0.611,93.02,209347,4,flop
17,Irish Pub Song,63,6zX3HwSuoQThrabeoHJvCs,0.742,0.717,0,-6.48,1,0.0622,0.724,0.0,0.199,0.968,126.081,180123,4,hit
26,Sleep Is for the Weak,51,3tkXg3freIdvTxN58YUPaG,0.521,0.937,4,-4.338,0,0.123,0.00334,5.79e-06,0.21,0.642,141.963,189560,4,flop
35,Ni Na La,38,47lElIVL8Rnex3I3YzFiL3,0.581,0.739,2,-7.392,1,0.0365,0.407,0.0,0.262,0.961,110.806,141107,4,flop
36,Orinoco Flow,57,14EUcXXpqrC03Dzzdj8bGr,0.685,0.307,0,-17.283,1,0.0305,0.797,0.28,0.0988,0.559,114.981,266194,4,flop
37,Wild Child,62,4MJ4El9vcKHOQT2RNIhrh2,0.6,0.372,0,-10.477,1,0.0256,0.726,0.59,0.154,0.553,79.705,227493,3,hit
38,You Raise Me Up,52,03wrmep5c3Dr9JlOXPvFUX,0.262,0.209,2,-10.685,1,0.0385,0.919,1.98e-06,0.0805,0.141,121.487,271133,4,flop
39,The Man Who Can't Be Moved,68,4AFwnrH5atiJoAd5xS5QtR,0.605,0.629,10,-5.051,1,0.0278,0.434,0.0,0.097,0.308,99.893,241373,4,hit
40,Orinoco Flow - 2009 Remaster,65,4bQNusmmVudLxIiexglzh6,0.692,0.466,0,-10.741,1,0.0292,0.743,0.109,0.1,0.561,114.999,266200,4,hit
41,The Humming,58,15Zt4Z0N6JMwyNp1vLQNfi,0.569,0.282,8,-13.773,0,0.0274,0.876,0.854,0.0997,0.215,88.623,225120,4,flop
42,I'm on My Way,62,1HuAR7RyNWQq6vHwOFHWqx,0.824,0.634,8,-10.296,1,0.0342,0.369,0.0,0.0665,0.743,118.922,225587,4,hit
43,I’ll Tell Me Ma / Belle of Belfast,51,1WcklIWVoLkVm0q027D8gv,0.741,0.881,0,-6.025,1,0.0507,0.63,0.00794,0.0541,0.948,113.88,154027,4,flop
44,Oh Maggie,42,0s6jiTeHJQso7u8SO9FDZ4,0.731,0.578,9,-6.464,1,0.0338,0.558,0.0,0.0456,0.877,119.975,191147,4,flop
45,The Call of the Mountains,57,0vTEksNDRuJxDMLOOgn0fA,0.305,0.884,11,-4.869,1,0.0514,0.0385,7.96e-05,0.974,0.196,108.355,253896,4,flop
46,May It Be,57,7LAJWSKK8JMIZAcblgUMS6,0.215,0.169,9,-17.88,1,0.0402,0.974,0.0585,0.0907,0.0547,132.925,257760,3,flop
47,Sally MacLennane,57,2779hybiMKwid1gcrFVMzH,0.498,0.806,2,-8.684,1,0.0661,0.00269,0.0,0.164,0.741,146.622,165493,4,flop
48,Fallen Embers,58,0lvcVCCEpjn9titFA3lSis,0.229,0.177,1,-15.35,1,0.0437,0.929,0.564,0.111,0.0473,137.847,148573,4,flop
49,Superheroes,73,37sINbJZcFdHFAsVNsPq1i,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467,4,hit
50,One by One,58,1ueOEwIxlCAivSC8ZrA5xW,0.529,0.24,1,-13.203,1,0.0335,0.87,0.815,0.109,0.233,131.442,236667,4,flop
51,If I Could Be Where You Are,56,0KXpgyL7L8xIpotzpWoUOo,0.279,0.147,5,-15.936,1,0.0429,0.964,0.00563,0.0966,0.0596,129.23,241306,3,flop
52,The Whole of the Moon - 2004 Remaster,66,1LzFh1VZ0FLeUesOFEuhyl,0.605,0.795,0,-7.168,1,0.0294,0.119,6.92e-06,0.125,0.581,105.81,302827,4,hit
53,Aníron,61,0vDwe7rbzdVeGsfelTTrG5,0.177,0.305,1,-14.082,1,0.036,0.937,0.827,0.0913,0.035,128.585,164613,3,hit
54,Hall of Fame (feat. will.i.am),69,1X1DWw2pcNZ8zSub3uhlNz,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,202533,4,hit
55,Only Time,71,6FLwmdmW77N1Pxb1aWsZmO,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,218547,4,hit
56,Breathless,70,5OQGeJ1ceykovrykZsGhqL,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.8e-05,0.269,0.768,126.988,207507,4,hit
57,Rose Tattoo,63,4bLKGUkVRxIyrN1770DdDm,0.323,0.912,9,-2.059,0,0.0425,0.0219,0.0,0.373,0.609,108.084,306520,4,hit
58,A Day Without Rain,64,0y6DSMwFO6cLKN1XB85cGV,0.23,0.159,5,-16.315,1,0.0323,0.907,0.924,0.102,0.039,70.614,156880,4,hit
59,Dismantle,60,7gbSDq9luQx6yVl7HyJGIW,0.399,0.136,3,-20.219,1,0.0307,0.985,0.895,0.156,0.396,100.195,115578,3,hit
68,Outset,31,5qfyumpZjN4dut3CvHb3No,0.747,0.69,1,-10.032,1,0.0435,0.908,0.869,0.0938,0.518,94.0,112879,4,flop
69,We Gathered Leaves,45,1nTH6eMMt4MXqvu9GGLn4Y,0.712,0.21,4,-17.027,0,0.033,0.727,0.912,0.136,0.239,85.004,93882,4,flop
70,Ricotta Cake,46,32ANsKLMiMkpGhWwtDZ7vu,0.656,0.104,11,-14.779,1,0.0511,0.28,0.909,0.11,0.33,98.05,86264,3,flop
71,Toledo,45,0jEtKQdohCh2Beej88HV5X,0.572,0.271,0,-16.913,1,0.0378,0.957,0.949,0.121,0.0383,130.303,147692,4,flop
72,Up the Block (Live),42,3PVuA7US6N5rOmTpy0tjyv,0.731,0.503,4,-9.784,0,0.0561,0.376,0.935,0.238,0.387,81.981,168444,4,flop
73,Quiet Night,31,7cernr9MjmjDEH6kVPeSh7,0.378,0.17,0,-25.143,1,0.413,0.935,0.938,0.101,0.401,212.429,68733,4,flop
74,Ruqia,61,0FqUMEzL1NKcjzalZauz1u,0.404,0.141,7,-23.148,0,0.0542,0.987,0.758,0.118,0.037,113.903,74691,4,hit
155,searching,46,006izA2xV3TS2IEIiFPQYM,0.602,0.0914,4,-23.097,1,0.0329,0.97,0.941,0.0895,0.039,116.036,117931,4,flop
156,Kiriume,38,6VaWHjTTcKiPjWEkejHkMR,0.373,0.112,7,-22.063,1,0.0428,0.992,0.914,0.104,0.501,110.651,144264,4,flop
157,Vibrations,48,5E6ZzlFfrFlrRXUQuF6Udp,0.672,0.199,8,-23.978,1,0.0365,0.994,0.939,0.114,0.53,107.518,173719,3,flop
158,Ume,26,59tKOG4wAShJ0qaH7tjSGV,0.479,0.102,0,-17.316,1,0.0705,0.967,0.38,0.0934,0.102,113.058,86087,3,flop
159,Borrowed Peace,46,7CBRVxkndOKeWUEfRclXNK,0.233,0.0369,8,-24.326,1,0.0363,0.99,0.909,0.098,0.0582,70.862,105974,4,flop
160,hope,49,2dCZQi8ZaZF0faNy856Epx,0.573,0.249,5,-11.168,0,0.0308,0.918,0.94,0.131,0.076,127.998,164000,4,flop
161,Pacific Coast Highway,48,67cb9dSmJg8K4sPq7Pilb4,0.49,0.541,1,-6.292,1,0.386,0.0414,0.88,0.0882,0.45,180.012,128667,4,flop
162,Aura,43,3txAMdbJitTk5qSlkEV7vr,0.169,0.0284,1,-29.155,1,0.0421,0.994,0.875,0.0965,0.227,68.101,127892,4,flop
163,Cuba,35,3eZvKDcNp9HPBdtSvGUYSI,0.793,0.299,5,-15.999,0,0.0657,0.366,0.931,0.154,0.927,135.987,84706,4,flop
164,Hold My Hand,50,4yf9GHCVO6VyY6q9yl2LvI,0.516,0.26,0,-16.508,1,0.0381,0.812,0.924,0.107,0.0831,93.031,162330,4,flop
165,a walk in the park,40,4ifC4zI5b6J95X7Lk0ESW6,0.78,0.204,4,-12.893,0,0.252,0.88,0.956,0.0926,0.118,159.975,71999,4,flop
166,Rod's Theme,43,6TcyZc1eJeeDOXjqNXdir4,0.599,0.633,10,-12.055,0,0.102,0.666,0.878,0.305,0.488,82.145,184121,4,flop
167,Lily Of The Nile,37,7dwIqQSrsL3Tmd6PhoI44E,0.336,0.033,9,-25.452,1,0.0415,0.992,0.936,0.1,0.216,181.322,147500,4,flop
168,Escaped,49,4pw1bXgo8ilIwd78wf8S2C,0.783,0.206,9,-10.016,0,0.0663,0.906,0.869,0.109,0.571,70.113,123636,4,flop
169,Velvet Crush,41,5lI2i7fIgH0MmjXvetqPnT,0.883,0.207,9,-16.628,0,0.184,0.814,0.821,0.0989,0.451,95.017,123079,4,flop
170,Ultraviolet,65,26g48sI8nJSWGtLecKZrej,0.248,0.0621,5,-31.174,1,0.0362,0.988,0.873,0.144,0.0398,68.537,93657,5,hit
195,Biomes,61,5PSaVasleQvJZ2mDN83Ixr,0.246,0.111,3,-24.418,1,0.0443,0.913,0.871,0.11,0.137,126.738,162946,4,hit
204,Chamber Of Reflection,80,7H7NyZ3G075GqPx2evsfeb,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,231724,4,hit
205,City Lights,60,5lEiWMwoKtMGTyjIRQ8Xo3,0.268,0.0416,3,-25.963,1,0.047,0.982,0.943,0.105,0.242,68.647,121857,5,hit
206,i'm closing my eyes,65,4DZNBRBogcfKTTaTyi4V01,0.877,0.11,0,-13.87,0,0.0996,0.501,0.677,0.0872,0.522,134.057,118302,4,hit
207,when we were 16,57,3X4sErWRnQCmhhZMGv6r51,0.764,0.296,8,-14.544,0,0.269,0.923,0.00141,0.168,0.231,103.075,195745,4,flop
211,U,49,1fckVDRsaql38b9GfMjZ6x,0.609,0.116,0,-15.548,1,0.0376,0.961,0.945,0.109,0.284,84.987,117500,4,flop
215,Redbone,55,72iqZG1zy55rXQPBBB4a21,0.787,0.383,5,-11.767,0,0.074,0.394,0.89,0.109,0.566,77.5,129000,4,flop
216,Moonlight on the River,77,2fhOljbX79loRcdl47SFye,0.662,0.478,9,-8.631,1,0.0451,0.252,0.833,0.216,0.43,139.98,422613,4,hit
217,Why Am I Waiting,65,2po3166NqW72LwAwh8Hbld,0.747,0.387,1,-10.671,1,0.471,0.347,0.0,0.254,0.234,126.054,95680,4,hit
218,The Loser,65,0yTGQpPOgcsS8Xqp5bQO58,0.748,0.297,1,-10.613,1,0.132,0.485,0.27,0.138,0.114,123.983,131587,4,hit
222,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",64,1eCTQhsNA31FcwyNcJcf86,0.702,0.616,6,-4.903,1,0.326,0.686,0.0,0.145,0.507,80.482,156188,4,hit
223,Never Be Alright,60,6v5vr3SqSczkqIIVeW8RjZ,0.835,0.284,7,-10.121,0,0.0778,0.631,3.96e-06,0.102,0.286,86.982,168308,4,hit
224,there is light in us,57,5i1lwW1eG8qy2K0M6zxn7B,0.473,0.229,4,-14.984,1,0.0404,0.801,0.919,0.113,0.314,119.914,300000,3,flop
225,Dance with Me,65,55rn9bs7vZBsEK4Y4URraH,0.593,0.275,6,-15.25,0,0.0638,0.816,0.0115,0.108,0.363,114.82,87411,4,hit
226,as the light fades,67,6s7er3gM3Zd11AtrkhCSeZ,0.143,0.103,0,-29.151,1,0.0334,0.929,0.887,0.081,0.0376,75.782,138000,4,hit
227,I'll Keep You Safe,65,01Rc6yXYtujAnMaR1NME11,0.752,0.0625,7,-24.694,1,0.0557,0.945,0.819,0.178,0.462,114.982,185876,4,hit
228,Dead and Cold,69,22is613WTMG267eVdACLDK,0.721,0.467,10,-9.889,1,0.521,0.866,2.05e-06,0.0931,0.731,95.392,89625,5,hit
229,Love Is a Drug,63,0Q06s7TNQH8irO2sfvuFnn,0.833,0.293,7,-17.24,1,0.416,0.785,0.0,0.103,0.42,110.06,100120,4,hit
230,this girl,57,6AknQdo6L05nsY2aQsxCFi,0.79,0.133,8,-9.365,1,0.0864,0.872,0.797,0.111,0.418,69.997,122704,4,flop
231,How To Never Stop Being Sad,75,6ZLt6fyonW1xOGMBC9vJPJ,0.414,0.245,7,-17.929,1,0.0429,0.952,0.761,0.104,0.132,97.236,130743,5,hit
232,Watching Him Fade Away,74,2QzKAF0y1BQhxwg8N05Uog,0.74,0.072,3,-17.984,1,0.0713,0.981,0.00698,0.111,0.297,139.081,143080,4,hit
233,20191009 I Like Her,74,3oUn55qKRZ1JFzfQNbJjS1,0.873,0.252,2,-13.884,1,0.0425,0.766,0.00661,0.0978,0.599,133.983,136888,4,hit
0,(dream),73,17YNmMy03QLPirmBzWxFa6,0.316,0.318,0,-13.164,1,0.0339,0.918,0.861,0.119,0.135,147.275,84702,4,hit
1,U’re Mine,60,7cPQWcczApOEcmeFwUG9xj,0.616,0.134,8,-20.004,1,0.0366,0.753,0.891,0.0954,0.26,100.153,138027,4,hit
2,juicy fruit,60,4tltjTbjf0KmlbXu0UXTDJ,0.598,0.377,6,-11.09,0,0.31,0.964,0.882,0.11,0.343,81.887,129146,4,hit
3,Can We Kiss Forever?,73,58wyJLv6yH1La9NIZPl3ne,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,187932,4,hit
4,Boyhood,58,490lRD7SCOhDbPcmcgQF9s,0.621,0.0908,7,-26.177,1,0.0335,0.983,0.806,0.0946,0.17,130.122,158182,4,flop
5,Air V,48,0itPjvqfCq6Od5hMAVeJYi,0.723,0.169,8,-16.74,0,0.253,0.906,0.929,0.0929,0.735,173.995,148992,4,flop
6,"Overworld - From ""Super Mario World""",45,5arGYnIWIoGyaotm68o0Mf,0.808,0.538,0,-13.817,1,0.0506,0.392,0.75,0.0849,0.907,129.968,162462,4,flop
7,you never meant it,57,4LMlIX9Y8qziRafzW30mGc,0.792,0.551,7,-5.769,1,0.037,0.307,0.0,0.101,0.45,103.967,117692,4,flop
8,the brightside of things,53,77JU4yZ21RIT7xyideNQR2,0.364,0.00565,5,-38.539,0,0.0412,0.792,0.956,0.0816,0.0838,99.893,127242,4,flop
9,Now U Do,57,6HzL348HHRk2dWHNzx42aj,0.755,0.875,10,-6.103,1,0.0338,0.201,0.0234,0.0943,0.77,136.992,208986,4,flop
10,Great Fairy Fountain,55,0l6ROV67XhpIya3RvGzkvX,0.708,0.463,2,-12.213,0,0.066,0.988,0.897,0.11,0.979,156.053,109712,4,flop
11,Natural,58,6VLjdregMReJhKp2r32IWo,0.538,0.6,10,-10.241,1,0.0302,0.429,0.0562,0.117,0.499,169.931,163765,3,flop
12,Her Eyes,49,5eOCrmiQUUU18hc2k8d95C,0.554,0.42,2,-18.067,1,0.0677,0.313,0.825,0.2,0.183,79.966,212625,3,flop
13,Zero,35,6q82HObqmIOEmbVooZW6J4,0.719,0.593,8,-10.468,1,0.0301,0.216,0.841,0.113,0.535,100.015,135600,4,flop
14,No Children,59,5cxnSTLzGD1t9xcdmJYFVB,0.607,0.411,1,-7.566,1,0.0414,0.603,0.000671,0.103,0.412,84.94,168307,4,flop
16,Junk Shop,53,3Lr9gPIzX6yy2VPlYENCfX,0.553,0.611,0,-9.583,0,0.0281,0.469,0.945,0.14,0.189,145.086,236840,4,flop
17,Tingles that WILL make you fall asleep Pt.5,39,4vgQTlQVxrLjdAiaDUp8Ot,0.463,0.0101,1,-40.633,1,0.175,0.000219,0.000318,0.137,0.0759,86.251,275426,4,flop
18,Mouth Sound Two,36,1tUNODm6ZDPfeKdgiO8dY2,0.73,0.129,1,-27.831,1,0.481,0.00586,0.000246,0.258,0.403,58.222,237791,4,flop
19,Warehouse Quiet,20,1UXicYZqmnwrvP7DuLcJJL,0.152,0.000387,0,-24.325,1,0.104,1.27e-06,0.508,0.109,0.0,107.968,110000,4,flop
20,Tapping On Lotion,41,4BBbh6rx9D5eNBXytIFRpm,0.515,0.577,1,-24.619,1,0.112,0.118,0.0582,0.128,0.0363,51.254,70125,4,flop
24,Loud Rain During the Day,48,1akPnPPtvbVQXlDQSJ6lan,0.205,0.203,1,-33.238,1,0.0961,0.0849,0.911,0.162,0.0922,57.495,123000,4,flop
25,963 Hz - Love Frequencies,41,2h76o0bCsrh3KvuRvIMvyZ,0.158,0.00457,2,-36.395,1,0.0476,0.976,0.745,0.109,0.0499,133.937,156008,4,flop
26,"Voulez-vous couchez avec moi ce soir, Pt. 2",44,4qRP1XsM5DnNNEEdR3xQJp,0.596,0.0734,10,-40.721,0,0.494,0.329,0.0,0.0588,0.145,123.638,87000,4,flop
27,Putting You To Sleep Pt.7,45,4qOBlczmSyBUq6Drs8PYea,0.405,0.0166,1,-41.67,1,0.0799,0.000311,0.927,0.103,0.0986,78.0,336692,3,flop
28,Da Qin,11,0FWqxiqHIPVgiaDpnVoVJz,0.622,0.192,1,-22.707,1,0.933,0.0228,7.37e-06,0.255,0.398,88.486,98500,1,flop
29,ASMR Sleep VI,37,5Nu5bOc0Ze7d3JmKhgzbxe,0.599,0.266,1,-35.676,1,0.0539,0.359,0.122,0.299,0.119,107.296,65686,4,flop
30,Extremely Sensitive Pt.3,43,5rWTMtV4yHxLINTb6YZqAI,0.623,0.111,1,-33.738,1,0.0803,0.00269,0.0133,0.0746,0.259,111.102,240327,4,flop
31,Tingles for people who DESPERATELY NEED sleep RIGHT NOW Pt.1,43,1IZSAvsLcshEe6uZvQ5Kg4,0.627,0.216,1,-30.012,1,0.154,0.0323,4.07e-06,0.0584,0.0909,97.613,312641,3,flop
32,Drops & Thunders,48,1pZy1JDOfBmIsbGlThu20Y,0.226,0.224,1,-35.48,1,0.172,0.249,0.958,0.465,0.286,68.626,188332,3,flop
33,Alpha Sinus - The Shrine - 146 Hz -153 Hz,50,0Z5OXX6LKeN85fm3MyMJiS,0.146,0.0111,2,-36.055,1,0.0522,0.972,0.839,0.106,0.0327,139.643,140571,3,flop
34,Calm Ocean Waves - Loopable with No Fade,45,10vos0dXxmLw0ePCD9hv7e,0.153,0.969,1,-24.484,1,0.0609,0.576,0.0612,0.496,1e-05,86.041,113333,4,flop
35,Waiver Signing With Quack Quack,22,0ke5nbO7VK22geHaWSbdcA,0.565,0.0824,1,-38.581,1,0.721,0.0958,4.79e-06,0.194,0.343,77.395,146000,4,flop
36,Ocean Waves - Loopable with No Fade,46,4WoXJjoueGg4ou6FnjlUVM,0.132,0.971,10,-24.84,0,0.0629,0.599,0.113,0.244,1e-05,99.06,141333,3,flop
37,528 Hz - Atmosphere,43,3odOla9ux5GCbMYbZ2U8KM,0.166,0.0164,8,-32.602,1,0.0636,0.98,0.869,0.11,0.0473,129.826,196161,3,flop
38,Communication Card,38,6Ugi5veIjr6X1s1qBokE8I,0.729,0.292,1,-28.94,1,0.166,0.242,0.0,0.213,0.0882,121.288,94795,3,flop
39,Crinkle Sounds II,38,7BrR9xnpDKyAj0XvwIKHlS,0.639,0.909,1,-24.081,1,0.0618,0.141,0.609,0.472,0.0234,106.165,141624,3,flop
40,Rain At Night,60,7dxiV2pMifhykDclzWQ6XJ,0.251,0.203,1,-33.671,1,0.119,0.37,0.886,0.111,0.0771,53.051,121000,4,hit
104,White Noise Fan,61,06MHkVkRCnyzsTCk0XhqMR,0.0951,0.131,6,-20.484,0,0.053,0.836,0.993,0.109,0.017,87.531,168000,1,hit
248,"Head, Shoulders, Knees and Toes",68,2qKrxtkIuCOyE66TAunMXx,0.793,0.61,2,-6.191,1,0.0607,0.309,0.0,0.0971,0.902,118.309,76357,4,hit
257,Bounce Like a Bunny,54,2zTf2iv24wk09yflbo8kJ9,0.837,0.818,3,-5.488,1,0.0648,0.231,0.0,0.093,0.887,105.928,109367,4,flop
258,If You're Happy and You Know It,59,46nRFlUEo9jJiML09UILz9,0.906,0.309,0,-10.164,1,0.374,0.804,0.0029,0.325,0.941,129.968,61565,4,flop
259,The Zombie Boogie - 2015 Version,21,2dfGfb0rolzKfImMXiincV,0.895,0.498,10,-5.553,1,0.311,0.864,0.0,0.303,0.785,116.119,108440,4,flop
260,Mr. Sun,60,69UCsdTNjYAgot1sIjviwD,0.756,0.587,4,-5.142,1,0.0286,0.409,0.0,0.247,0.893,89.018,98857,4,hit
261,Kookaburra,53,4AEGMZqQMbbxezp9Hg9JxB,0.882,0.504,0,-6.761,1,0.0495,0.307,0.0,0.105,0.562,87.505,60440,4,flop
262,Six in a Bed,65,5JOzW6OSiq3T9UO7TMFlQF,0.858,0.226,3,-12.875,0,0.437,0.745,0.0,0.114,0.764,151.408,63634,4,hit
266,London Bridge Is Falling Down,60,6NUROIqGH7i1wE056BtoWH,0.934,0.259,9,-11.243,1,0.046,0.789,0.000918,0.0676,0.936,105.163,58940,4,hit
270,Zaccheus - Music Box Lullaby and Nature Sounds,25,0bl2fRl8BfIpke9gwH8Xlk,0.735,0.516,7,-26.205,1,0.0756,0.696,0.125,0.407,0.69,112.01,144125,4,flop
271,Shake the Easter Egg,41,3yQB38iDfb1pcMbcR28Ocr,0.793,0.772,5,-6.588,0,0.0961,0.722,0.0,0.104,0.917,80.011,88125,4,flop
272,The Itsy Bitsy Spider,58,1K67iEOeqjAhzwDecSMNXX,0.938,0.0711,5,-14.525,1,0.0456,0.878,0.0,0.094,0.402,101.81,68500,4,flop
273,Knick Knack Paddywhack,62,5L1iBJ2zqaT76V2yGT3l34,0.895,0.352,7,-12.288,1,0.0517,0.823,0.0,0.0896,0.961,94.819,60952,4,hit
274,I Am the Music Man,64,4uxhJp1bmlq4CbcIdazq5s,0.884,0.447,0,-12.783,1,0.0736,0.753,5.89e-05,0.1,0.979,119.995,104206,4,hit
275,Wheels on the Bus,70,6YQ7aPJhk0MGpwoKfFAEbS,0.941,0.387,9,-11.92,1,0.0427,0.184,2.88e-05,0.157,0.965,125.021,207340,4,hit
276,"Row, Row, Row Your Boat",52,6T7gAJPzR6SKJELGyghkew,0.861,0.388,0,-4.975,1,0.0373,0.409,0.0,0.116,0.605,105.145,118669,4,flop
277,10 Little Numbers,52,1HfFnKnrtNxmL9uiXT8JRf,0.874,0.253,2,-14.002,1,0.106,0.917,0.0,0.219,0.346,129.82,79500,4,flop
278,Peek a Boo,59,2Gwr0pH5khUHZDhFpyM1iS,0.864,0.277,0,-11.172,1,0.125,0.556,0.0115,0.0896,0.905,120.011,108208,4,flop
279,Rock a Bye Baby,62,1zARHKo3tPfw3msYMlF7vY,0.633,0.0789,5,-18.18,1,0.0309,0.987,2e-05,0.0839,0.296,89.931,84494,3,hit
280,We Wish You a Merry Christmas,22,1X236v3pynMNMy9xgJKuFY,0.653,0.376,9,-17.129,1,0.0669,0.763,0.0,0.102,0.534,139.799,101243,3,flop
281,Head Shoulder Knees and Toes,65,6xfOJl9l0Gc5WxjmBAvQsA,0.516,0.351,0,-11.012,1,0.044,0.709,8.61e-05,0.116,0.796,159.757,127027,4,hit
282,She'll Be Coming 'round the Mountain,59,5f6sgHLdTvaLOHgKFter7h,0.604,0.262,5,-11.169,1,0.0423,0.169,0.0,0.129,0.968,210.073,80353,4,flop
286,The Wheels on the Bus,63,6tPA07JAS9p9mEOVhLdFJp,0.931,0.413,9,-11.014,1,0.0485,0.212,0.0,0.112,0.961,96.057,87454,4,hit
287,"Twinkle, Twinkle, Little Star",62,5GOsd3anC4tawkjQlIUdD1,0.289,0.0195,7,-27.864,1,0.0548,0.986,0.422,0.111,0.0384,110.711,177750,3,hit
291,Incy Wincy Spider,57,2zg6o6EaLEAG7mLklXl6Ip,0.747,0.369,11,-11.949,1,0.0523,0.736,6.42e-06,0.24,0.383,105.005,63260,4,flop
292,You Are My Sunshine,62,0tIwgdXaGSp9rYvjVNAoP7,0.503,0.17,0,-14.62,1,0.0321,0.954,0.0,0.115,0.381,100.061,136048,4,hit
293,The Wheels on the Bus,59,1cncTuPOwiP1jlPH9U7qkH,0.807,0.189,8,-13.873,1,0.0454,0.694,0.0,0.0828,0.645,84.763,108000,4,flop
294,Humpty Dumpty - Piano Instrumental Version,56,29VeKOy5bCCfNhhhb0nqvL,0.66,0.277,7,-15.244,1,0.0347,0.786,0.966,0.253,0.498,132.095,100000,3,flop
295,"Mary, Mary, Quite Contrary",17,4Gj7yltDXQ8yh7bs6je794,0.734,0.32,1,-11.347,1,0.0312,0.664,1.19e-05,0.14,0.775,141.99,101831,3,flop
296,Wheels on the Bus (All Through the Town),58,7LydPBAO6s0froW5cOZdfa,0.944,0.322,11,-14.362,1,0.0952,0.108,0.0,0.115,0.96,138.04,130000,4,flop
297,Mulberry Bush,52,0Osu1KG7BWIL1FJPs0XRCK,0.847,0.285,2,-8.597,1,0.0942,0.972,0.0,0.101,0.931,109.706,53493,4,flop
298,Baby Shark,65,7zD97mcPo9fng0aJqUhFvd,0.779,0.587,7,-8.131,1,0.0721,0.33,3.85e-06,0.0792,0.908,199.956,127203,4,hit
299,5 Little Monkeys,63,1rNgLcVhVTTKKmHBH8nQlt,0.908,0.253,10,-10.474,1,0.0587,0.441,0.0,0.115,0.962,131.799,87771,4,hit
303,Jump Up and Down,55,48liqMicgbJYkxPpD07xYx,0.78,0.592,3,-7.646,1,0.0318,0.51,0.0,0.164,0.967,112.965,65373,4,flop
304,Where Is Thumbkin?,53,0aW9vnLHiq8UPa6kug942C,0.82,0.421,4,-8.871,1,0.0375,0.634,0.0191,0.272,0.671,120.098,97483,4,flop
305,METALI!! - feat. Tom Morello,59,3PNuq4zUgDMTqdBuGeg50m,0.631,0.988,8,-2.501,1,0.166,0.0108,0.0184,0.0798,0.408,99.943,208600,4,flop
1,Hope in Front of Me,53,520DLGbk0HtjYAkcTVjuaq,0.434,0.865,8,-5.575,1,0.0518,0.0161,0.0,0.378,0.36,156.11,217656,4,flop
2,Wait Wait Wait,41,4l4VTXyHlzBk7xenQZvhfM,0.787,0.777,4,-7.851,0,0.0482,0.52,0.00489,0.128,0.518,109.97,205000,4,flop
3,We All Need Jesus,56,62tKqnRQCf4qHAVHtGt3CY,0.627,0.561,2,-5.146,1,0.0331,0.507,0.0,0.132,0.584,141.95,233587,4,flop
12,SOS I'm In Love,39,3kF70w7IlIRSHll56WSJeH,0.688,0.752,2,-5.376,1,0.249,0.172,0.0,0.138,0.553,155.962,171133,4,flop
13,Phantom,58,1jGfbcAuQepTZhvRT3Sy4s,0.828,0.852,1,-2.334,1,0.0667,0.0199,0.0,0.107,0.772,123.043,227827,4,flop
